Index,Origin,Dest
695279,IAH,BRO
98286,ABQ,SAT
395629,VPS,DFW
206461,SFO,RDM
830824,ORD,LGA
322737,SAT,ATL
917758,PHF,ATL
778130,RDD,SFO
410620,FWA,ORD
770680,SEA,LAX
34232,RNO,PDX
777814,IDA,SLC
763640,ALB,CVG
328855,SWF,ATL
732268,IAD,CLE
353740,DEN,STL
309997,ATL,SAN
401359,MKE,ORD
165884,BTV,JFK
142679,PVD,IAD
860011,PHX,SAN
610368,HOU,HRL
720368,XNA,IAH
507799,STL,LAS
1045498,MEM,SGF
976831,DFW,FSM
671451,SAN,PHX
200237,DEN,IDA
614222,LAX,ABQ
601705,ATL,LAX
868481,MCI,PHX
341200,ILM,ATL
747498,PHX,FAT
61618,CMH,PHL
959540,SEA,HNL
305754,MKE,ATL
935728,SAN,DEN
260808,LGA,BOS
367968,MEM,ATL
484488,DFW,FLL
532013,ITO,HNL
858613,PHL,BUF
333813,GPT,ATL
598559,CHS,ATL
545863,YAK,CDV
332282,CVG,CAE
866881,CLT,DCA
458578,BGR,DTW
637801,OMA,PHX
974817,DFW,PIT
201984,ORD,MBS
869430,DAB,CLT
42848,ISP,TPA
792226,SBA,SFO
875260,PHL,CLT
848762,PHL,CLT
263050,FLL,DCA
384504,DFW,GGG
814359,LAX,ORD
424614,MSP,JFK
327531,CHA,ATL
51733,SMF,MDW
520916,ATL,MIA
993556,ORD,CMH
658285,TPA,MDW
669677,HOU,OKC
286939,CLT,PIT
525849,ABQ,DFW
675942,LAX,SLC
344040,ATL,FLO
511011,DFW,DTW
530617,HNL,KOA
586923,SAN,EWR
365698,ATL,SWF
375540,HNL,LIH
520718,MIA,TPA
715738,CLE,ALB
684803,BNA,PHX
128094,CMH,EWR
935794,DEN,FLL
186946,DEN,MSN
187550,SMF,SFO
688131,BDL,MCO
1010757,CMH,MSP
891036,MSY,ATL
663100,LAS,RNO
326353,ATL,CHA
407902,ORD,CID
94330,ONT,FAT
817440,ORD,BUF
677471,SNA,LAS
87413,BNA,HOU
224891,PDX,IAD
423071,MSP,PHX
557981,MCO,JFK
886431,MCO,RDU
413564,ORD,BUF
825576,DEN,OAK
771672,LAX,PSP
41482,SMF,SAN
240519,DFW,ORD
1035709,DTW,ABE
433997,MSP,PDX
483766,ELP,DFW
498320,ORD,ABQ
508657,ORD,EWR
239496,SFO,DEN
742194,EUG,LAS
890359,SLC,CVG
569312,ATL,IAH
807353,DEN,FAT
615564,RSW,MCO
795931,ICT,ORD
794566,DEN,HSV
567412,BOS,EWR
155412,CVG,GSO
560506,LGA,PBI
797242,LAX,OXR
172622,SLC,CPR
809740,PDX,SLC
999615,RDU,JFK
358589,ATL,PBI
118991,DAY,EWR
932890,SNA,DEN
425550,PDX,HNL
216015,ORD,MEM
58751,JAX,PHL
734462,IND,CLT
704471,DSM,IAH
325009,HHH,ATL
465248,MSP,BNA
750675,DCA,BOS
628932,SNA,PHX
543620,OAK,SNA
298947,DAL,MAF
288958,SLC,PHX
930887,GRR,ATL
835340,ORD,SFO
971233,BTR,DFW
678641,HOU,DAL
635153,SJC,BUR
944429,MKE,MCO
980100,XNA,DFW
156044,DAY,CVG
992635,FWA,ORD
598885,ATL,TPA
18157,SAT,LAS
593747,ATL,CHS
384694,DFW,SPS
895334,SNA,ATL
191091,PDX,LAX
542686,ANC,JNU
926191,EWR,ATL
123164,PIT,IAH
777901,SLC,COS
970770,DFW,PIT
464979,IND,PHL
238287,LGA,ORD
425446,BOS,DTW
972085,CRP,DFW
332670,MHT,ATL
950074,TPA,ATL
952054,LGA,ATL
109114,MCI,EWR
254074,SFO,LAS
253763,MCO,ORD
446336,BWI,MSP
855089,PHX,PHL
954433,PBI,HPN
551586,JFK,BOS
204662,SFO,MRY
34032,PHX,MCO
503500,ONT,DFW
193116,COS,ATL
123494,EWR,GSP
859804,PHL,LAS
1015690,DTW,EWR
535944,PDX,SNA
101064,LAX,PHX
883476,BWI,CLT
244061,SFO,IAD
96550,SMF,TUS
237506,DEN,IND
148290,PHX,OAK
775805,DEN,SBA
782343,ATL,MSP
803557,SFO,ACV
588259,SLC,PDX
144152,SDF,CLT
353561,LGA,DEN
499688,LGA,BNA
83276,SEA,PHX
767450,DEN,GJT
684283,SMF,PHX
588442,FLL,ATL
555798,JFK,ORD
871128,MDT,CLT
975218,DFW,CID
133947,MBS,ORD
756851,TUL,CVG
313097,ATL,PNS
292206,MCO,PHL
447909,ORF,DTW
615210,PHL,PIT
484759,AUS,DFW
487947,ORD,DCA
694120,RNO,LAX
329553,ILM,ATL
811129,ORD,HNL
692607,LAS,DEN
364335,ATL,LGA
498862,DFW,TPA
935464,IND,DEN
357290,DEN,ATL
653683,OAK,BUR
533759,HNL,ANC
429937,MSP,DCA
446434,MSP,EWR
303085,SAV,ATL
1028845,MEM,OMA
328152,MKE,ATL
232842,BDL,IAD
340335,MCN,ATL
835580,JFK,SFO
331522,ATL,PHF
429129,MSP,SFO
370109,ATL,MCO
230274,ATL,ORD
668196,SFO,MDW
557592,SJC,JFK
697867,SAN,BOI
738105,MDT,IAD
842416,LAS,DEN
355867,FNT,RSW
113757,IAH,BNA
859930,PHX,IND
107249,BDL,EWR
320578,BOS,LGA
644835,PHL,PBI
125135,EWR,IAD
665996,DEN,PHX
400961,LIT,ORD
617577,LAS,RNO
728459,CLT,SAV
1041270,AZO,MSP
710543,EWR,GRR
165306,CVG,CMH
45955,DTW,BWI
905657,ATL,LAX
959158,LAX,HNL
94138,AUS,ONT
1031083,DTW,SDF
584647,AUS,IAH
314555,FLL,JFK
940989,BWI,FLL
395019,DFW,DSM
463119,CLE,MSP
146272,SAV,IAD
242162,ORD,SFO
1041121,HLN,MSP
234086,ORD,BOS
1031676,BNA,DTW
599739,ATL,PBI
397696,DFW,LBB
150444,PHX,YUM
1042565,GFK,MSP
822427,DEN,LGA
994508,CLT,ORD
548959,JFK,RDU
715566,IAH,IAD
1030884,MSP,CLT
429376,SFO,MSP
358434,ATL,BWI
1018977,MCO,IND
104260,MSP,CLE
193728,LAX,PSP
37341,PHX,LAS
321430,SEA,SLC
285606,CLT,PIT
592257,BWI,ATL
718568,PWM,EWR
477556,SFO,JFK
688443,BWI,MDW
242233,LGA,ORD
1015570,MSP,PDX
448285,MSP,MOT
484202,DFW,BOS
531157,HNL,LIH
995312,ORD,HPN
688914,HOU,DAL
260452,CLT,RDU
973790,CHS,DFW
586997,IAH,PHX
299816,MCI,ABQ
270275,SAN,CLT
390948,DFW,LIT
608556,PHX,MDW
623301,BHM,DAL
1020845,MEM,SEA
585110,PIT,IAH
501665,ORD,STL
798005,ORD,OMA
914641,ATL,MKE
24941,SAN,OAK
33192,MCI,BNA
439557,DTW,PBI
718228,IAH,CRW
30957,PHL,MDW
427205,GRB,MSP
494905,MIA,LGA
102939,IAH,JAN
596001,ATL,MSY
1005104,MSP,GRB
234233,DFW,ORD
540608,ANC,FAI
219363,LAX,OGG
298714,BWI,LAS
326019,ATL,MLB
283934,SFO,PHX
297465,PHX,LAX
847355,MSY,LAX
758677,JFK,PVD
282548,PHX,TUS
817401,DEN,SJC
493387,MCO,STL
492745,MSP,MIA
286909,CLT,ORD
943830,PIT,ATL
586998,BOS,EWR
365950,MCO,BWI
671957,STL,SLC
752355,CVG,OKC
546047,SEA,ORD
198354,IAH,SLC
464935,DCA,IND
933145,DEN,SLC
315652,SLC,GEG
393316,SHV,DFW
634436,ORF,LAS
96713,AUS,ABQ
330995,ATL,MGM
184863,ICT,ORD
295412,TPA,CLT
148793,KOA,HNL
493665,DFW,DCA
715201,IAH,MAF
920964,BUF,ATL
636530,HOU,DAL
21857,SMF,LAX
439117,DTW,MSP
376361,LIH,HNL
282603,RSW,CLT
1044266,MSP,GRR
582698,EWR,EGE
196452,SLC,PIH
230551,DEN,ABQ
880660,STL,PHX
266734,CLT,RSW
916521,ATL,OKC
18200,SEA,DEN
75175,DAL,ABQ
799696,GTF,DEN
551352,RSW,JFK
752337,JFK,DCA
718149,EWR,STL
292255,OAK,PHX
1030141,MSP,BWI
225311,JAC,DEN
117565,TUS,IAH
736935,SAV,CLT
9353,DTW,BWI
794552,LAX,SAT
943308,ATL,FLL
475013,MEM,CLT
891404,ATL,PDX
65433,HOU,HRL
44458,RNO,SLC
1007450,FLL,DTW
899813,ATL,STL
139399,ELP,PHX
630730,MDW,LAS
287275,LAS,SNA
419372,LGA,RDU
438906,ROC,DTW
113311,STL,EWR
876558,PHX,LAX
501517,OKC,DFW
150539,ABQ,PHX
495678,COS,DFW
300039,MDW,CLE
505289,DFW,ATL
891304,CVG,FLL
719710,BTV,EWR
658905,CLE,MCO
1018549,MSP,LAX
518144,MCO,LGA
609495,AUS,DAL
952736,GPT,ATL
49668,IND,JAX
18066,SAN,OAK
450286,SJU,DTW
544189,ANC,SEA
764264,CRW,CVG
836240,SFO,ORD
515694,SJU,PHL
770625,ORD,FWA
903317,ATL,BOS
762472,JFK,DCA
889404,MDW,ALB
347415,MEM,DEN
971122,CAE,DFW
373930,ATL,LAS
523790,LGA,MIA
897490,ATL,CMH
520203,LAX,LAS
956792,STL,ATL
412844,ORD,HSV
330774,ATL,HOU
233941,BOS,ORD
34176,PVD,PHL
451883,MSP,BIS
774222,DEN,SLC
576822,IAH,MSY
117080,IAH,HSV
17926,PVD,MDW
392619,DFW,BTR
189329,ATW,ORD
355919,LAS,ATL
201987,ORD,HPN
35125,BNA,PHL
1046880,GSP,MEM
227439,ORD,OMA
986309,JAN,ORD
885751,HOU,TPA
411967,ORD,AZO
459258,DTW,PLN
24803,PVD,PHL
470954,CLE,MEM
365072,BWI,ATL
474447,DTW,MDT
431422,DTW,ATL
912587,ATL,SCE
738501,CLT,RDU
975402,DFW,TYS
981213,SGF,DFW
163206,MCI,CVG
713455,EWR,BTV
684092,SFO,SAN
336011,SAT,ATL
340467,ATL,HSV
773219,BUR,SLC
748248,CVG,MEM
477063,GSO,MEM
736389,CLT,SAV
550550,JFK,BOS
654677,SMF,PDX
650889,OAK,SAN
654051,PHX,LAS
207863,PSP,LAX
240003,IAH,ORD
441104,DTW,MKE
518028,DFW,MIA
807592,DEN,BIS
518774,ORD,MCI
898048,ATL,PHX
706985,MSY,IAH
482211,ORD,LGA
133339,ORD,SYR
667261,OAK,BUR
167236,PHL,CVG
103700,IAH,BNA
457743,SDF,DTW
331212,GSP,ATL
790907,CVG,DEN
258299,PDX,PHX
380147,LAX,SAN
1026885,MSP,ATL
471481,EVV,DTW
735518,TEX,PHX
185197,PHX,LAX
433808,MCO,MSP
72896,MCI,LAS
1046697,TUL,MEM
376037,ITO,HNL
379229,SBP,LAX
794697,DEN,MEM
365261,LGA,MCO
656490,MCI,DEN
829036,DCA,ORD
498354,RSW,ORD
459740,MLI,DTW
629157,ALB,MCO
963567,LAX,SBP
727192,GSO,CLT
570088,CLE,FLL
169761,LAX,SMX
288489,MCO,CLT
96258,OKC,ONT
828500,SFO,DEN
828008,DEN,BOS
163651,MCI,CVG
223899,DEN,BOI
711717,SYR,EWR
891874,BWI,ATL
991555,PIA,ORD
996278,ORD,TVC
737936,FLG,PHX
336596,MEI,ATL
165321,ABE,CVG
219400,OGG,LAX
934142,DEN,DTW
872461,MIA,PHL
769981,SLC,SEA
548989,JFK,SJU
378660,HNL,LIH
962047,HNL,KOA
921732,SWF,ATL
367810,FLL,BWI
986314,JAN,ORD
517833,JFK,DFW
320116,SLC,LAX
201248,TUS,SLC
804962,DEN,SLC
335977,IND,ATL
740865,IAD,RDU
34465,SFO,LAX
405429,OKC,ORD
1001963,BOS,LGA
940734,ATL,BOS
255285,FLL,ORD
272508,ROC,CLT
917659,ATL,ILM
74281,SFO,LAS
561234,BOS,FLL
43435,MCO,MSY
317827,CLT,ATL
773849,DRO,DEN
692624,LAS,LAX
1043984,MSP,RIC
379863,LAX,SBA
368803,ATL,IAD
219170,SFO,LIH
539548,SEA,PHX
245224,IAD,PHX
719534,SYR,EWR
484150,DFW,RDU
82798,PHX,LAS
781724,LAX,SAT
771800,SBA,SFO
361484,MCO,IAD
66533,OAK,LAS
669601,HOU,DAL
514243,SJU,JFK
567997,DCA,EWR
471081,GSO,MEM
217824,TUS,SFO
664499,RNO,OAK
989845,LSE,ORD
517514,SJC,AUS
35815,HOU,DAL
145367,ORD,GSP
858983,SRQ,CLT
250430,PDX,DEN
566813,EWR,MDW
183515,SLC,LAX
894683,ATL,ORD
333582,OMA,ATL
149645,PHL,IAD
3652,LAS,PHX
710785,LEX,EWR
70687,SAN,PHX
439155,SDF,MSP
31348,SAT,BWI
403871,ORD,BUF
337957,ATL,PVD
356693,MCI,MCO
260088,SJC,PHX
847926,BNA,CLT
528015,DFW,LAX
67458,SJC,LAS
328930,ATL,FNT
102736,IAH,MCI
686179,MCO,BHM
405500,ORD,CMI
91167,CLE,BNA
131353,CAK,ORD
133909,JFK,CLT
756947,MIA,CVG
565193,OKC,IAH
868052,CLT,LGA
963009,HNL,LIH
672580,DEN,ABQ
509729,ABQ,DFW
639494,BWI,MDW
826642,CLE,ORD
694548,SMF,LAX
673587,OAK,BUR
355717,BOS,BWI
352035,DEN,STL
221655,BUF,ORD
785252,PIT,MCI
884115,MSP,PHX
5407,SJC,PHX
649882,ELP,ABQ
902298,JAX,ATL
444108,MCI,MEM
589026,MIA,ATL
109108,GSP,EWR
919379,ATL,BMI
615087,ONT,SMF
767430,TYS,ORD
573741,FLL,CLE
581699,EWR,SJC
657546,PVD,BWI
873899,PHL,BOS
330100,AVL,ATL
437878,LAS,MSP
575629,IAH,SFO
684848,BUF,MCO
616024,SMF,SNA
922888,ATL,OMA
8455,STL,CMH
783102,ORD,FAR
998726,JFK,BOS
565446,IAH,TUS
166558,CVG,MCI
930148,ATL,AUS
203386,ORD,LNK
342190,CVG,CAE
810437,GRR,DEN
627677,MCI,BNA
525253,STL,ORD
307773,SLC,SJC
490813,LGA,DFW
148089,LAS,MFR
71471,BDL,BWI
97386,SAN,OKC
353264,SAN,DEN
107579,IAD,IAH
994773,CLT,MIA
672099,ABQ,LAS
842054,MHT,ORD
1012546,GRB,DTW
497494,DFW,TUS
490091,DFW,PDX
521544,BOS,DFW
343244,PFN,ATL
766796,SLC,PSC
630200,LAS,OAK
486298,AUS,DFW
239247,SFO,RNO
836288,ORD,SFO
711522,EWR,BWI
677968,BOI,SLC
899638,ATL,LAS
341160,ATL,BHM
190249,SLC,BIL
39329,HOU,PHX
650152,LAS,BUR
461045,SAV,DTW
433999,MSP,PDX
51595,SJC,LAX
207725,SAT,SLC
303686,EWR,ATL
132585,PHX,ASE
116818,CLT,EWR
877168,DCA,LGA
452438,BNA,DTW
956700,PHF,TPA
557940,LGA,MCO
222402,DEN,IAD
581408,IAH,MCO
890081,PVD,TPA
708807,LRD,IAH
17688,PHX,ABQ
467896,MEM,JAX
135217,HNL,OGG
393564,JAN,DFW
72629,LAS,RNO
967982,LFT,DFW
90765,AUS,TPA
838452,DEN,BOS
145858,HNL,KOA
70277,PHL,PVD
236581,DCA,ORD
683971,SAT,DAL
411692,FNT,ORD
66789,PDX,SLC
506241,DFW,COS
122233,GSO,EWR
273990,BOS,DCA
851519,BOS,DCA
637289,MCO,MDW
302408,DAL,SAT
183413,FSD,ORD
962375,HNL,KOA
906534,ATL,CHS
979089,DFW,SHV
682984,MDW,MHT
73886,PHX,SJC
997023,ORD,JAX
450739,IAH,DTW
178547,FAT,DEN
70115,ONT,LAS
921247,ATL,TOL
114135,MOB,IAH
996351,ORD,PNS
307305,LGA,DCA
970220,DAL,AUS
1024837,ORD,MSP
71365,ABQ,OAK
368388,BWI,MKE
209358,SAN,LAX
438089,MKE,MSP
584982,MCO,EWR
271919,LAS,DTW
909837,ATL,DAY
64047,SJC,LAX
898251,RDU,SLC
103461,ICT,IAH
587331,IAH,CLE
647753,MDW,MCI
517228,DTW,DFW
588957,LAX,TPA
515880,DFW,SNA
664828,SJC,RNO
434357,JFK,MSP
13791,MDW,STL
586377,EWR,AUS
407257,CMH,ORD
553162,JFK,BUF
569014,SJU,EWR
225431,ORD,MCI
886177,LAX,SFO
979420,GSP,DFW
1033486,MEM,MOB
116186,DTW,EWR
557416,JFK,TPA
106460,CLE,ABE
260500,DCA,BDL
131380,CLT,BHM
533132,KOA,OAK
722899,EWR,STL
502398,MSP,DFW
286676,BDL,PHX
269088,BDL,DCA
316534,BDL,FLL
894142,LGA,TPA
711181,ICT,IAH
301806,AUS,DAL
648865,SFO,LAX
766434,HDN,DEN
494000,ORD,MSP
991497,AZO,ORD
143435,SBP,PHX
228672,DEN,SMF
160022,GSO,LGA
802437,SFO,ONT
935747,DEN,SAT
754704,CVG,MCI
297299,PBI,ISP
896993,PBI,ATL
748208,RDU,JFK
506406,DFW,MEM
57643,ABQ,MCO
820784,DTW,DEN
497570,BOS,SJU
558871,JFK,ORD
1018180,LAS,MSP
280613,DTW,LAS
644771,PDX,MDW
250715,DEN,ONT
782996,ORD,CLE
507397,PHX,ORD
44263,PHX,PHL
978183,DFW,CMH
23122,HOU,HRL
469986,MEM,BHM
266393,STT,CLT
304509,DTW,SLC
932643,DEN,MDW
811455,JFK,SFO
631634,SAT,BNA
500484,DFW,ELP
1025425,MEM,EWR
534757,ANC,SEA
307673,DEN,CVG
870563,CLT,BOS
876315,MSP,LAS
510260,SNA,DFW
493684,MCI,DFW
124872,SHV,IAH
98709,MCI,RDU
718291,DSM,IAH
450120,CMH,DTW
751168,PVD,CVG
726519,DAY,CLE
404427,ORD,TYS
351101,FLL,DEN
152176,CVG,CLE
925081,ABY,ATL
893592,MSY,ATL
391381,DFW,MAF
918577,HSV,ATL
265900,ORD,CLT
24750,PHX,TUL
196676,SLC,SLE
641454,PHX,BUR
994287,PIA,ORD
625635,PHX,MDW
911397,HHH,ATL
578691,SEA,IAH
146428,CLT,IAD
222963,SFO,BOS
899210,SLC,PDX
874713,CLT,RSW
928264,ATL,SBN
617594,LAS,SAN
1037051,DTW,SCE
416899,DCA,BOS
337891,ATL,RIC
818962,BWI,LAX
462669,DTW,CMH
470580,SDF,MEM
238171,ORD,LGA
268763,PHX,LAS
941182,MCO,BWI
613017,BNA,BHM
214662,ORD,SLC
91331,DAL,SAT
446364,MSP,BOI
708408,IAH,LFT
708371,EWR,MSP
915461,GRK,ATL
311854,ATL,TYS
913802,CHA,ATL
221408,ORD,SEA
956830,ATL,BOS
212160,SAT,SLC
220728,HNL,LAX
385466,DFW,SHV
817937,IAD,SEA
317303,PHL,ATL
155138,BTR,ATL
385221,LAW,DFW
626305,SMF,PHX
112143,EWR,GSP
335781,OMA,ATL
1018159,MSP,LAS
520910,ATL,MIA
278729,PHL,DCA
239296,DEN,LAX
337654,CSG,ATL
918786,ATL,MLB
222834,SFO,BOS
966683,SNA,SFO
561945,JFK,ORD
593141,PHL,ATL
553655,IAD,JFK
291393,RSW,CLT
889906,PHX,BUR
872299,LAS,MSP
108504,EWR,BHM
295656,BOI,RNO
740459,RDU,ORD
66328,MDW,MCO
901171,PHL,ATL
957221,FNT,LAS
628461,PIT,LAS
384735,MLU,DFW
976781,DFW,CID
25616,ABQ,LAX
492777,MCO,ORD
72698,LAS,SNA
323104,LAS,MCO
1009078,MSP,LAX
750880,CVG,PHL
387105,AUS,DAL
174224,MSN,MKE
175220,ORD,CLE
961531,HNL,LIH
501263,ORD,DTW
89551,PHL,MCO
754906,JFK,ATL
33370,MDW,BHM
816117,ORD,PIT
157941,SYR,CVG
849708,LAX,PHX
276849,CLT,STL
353198,LAS,DEN
525133,DFW,GUC
968301,DFW,TXK
432446,MSP,LGA
607260,IND,BWI
107826,DFW,IAH
179568,LAX,MRY
112212,CLE,MKE
265681,LAS,DFW
22682,BWI,STL
832587,DEN,CMH
222434,ORD,SFO
620624,HOU,BWI
423372,ORD,MSP
610471,IND,LAS
747323,LAS,ONT
739981,DEN,CPR
811164,HNL,ORD
196082,RNO,LAX
470775,MEM,FSM
291902,DCA,LGA
630237,LAS,PHX
592957,LGA,DCA
810617,ORD,SPI
681537,BWI,FLL
500250,MSY,DFW
323436,ATL,BTR
629760,DEN,OAK
1028832,OMA,MEM
1001586,LGA,BOS
24637,PHX,LAX
152244,JFK,BOS
933597,DEN,DTW
604604,ATL,PBI
54582,ABQ,PHX
506846,IAH,ORD
36697,MDW,ISP
121551,STL,EWR
998048,RDU,BOS
415552,MEM,MIA
262463,PIT,PHX
174336,CPR,SLC
271263,PHX,SNA
422892,MSP,PHX
693353,MDW,SFO
249030,DEN,LAX
24667,PHX,OMA
335249,HSV,ATL
250688,LAS,DEN
757925,JFK,AUS
943205,RSW,MDW
497300,MCI,DFW
602877,LGA,ATL
827252,RDU,DEN
191802,PSC,SLC
635711,AUS,HOU
891208,LEX,ATL
167624,CVG,DFW
199510,BZN,SLC
1031713,CLE,MSP
856855,CLT,IAD
457293,DAY,DTW
152231,LEX,CVG
76449,PDX,SMF
68876,HOU,LAS
91814,LAS,DEN
800991,LAX,SMF
315035,ATL,MCO
580783,IAH,DFW
519248,DFW,OKC
811975,MCO,SFO
593986,BOS,TPA
532151,LIH,HNL
882914,PHL,LAX
834071,SFO,LAX
1021660,DFW,MSP
296182,HOU,DAL
797192,SFO,MRY
85825,OAK,DEN
931482,MSP,ATL
973533,HSV,DFW
70614,RNO,SEA
203109,FAT,SFO
813720,EWR,SFO
445059,TVC,MSP
185690,SLC,IDA
470379,PFN,MEM
720228,MCI,IAH
131529,FLG,PHX
45234,ALB,BWI
635664,ALB,BWI
145470,PHX,SAT
653832,ONT,LAS
155301,ABE,JFK
381784,SJC,SAN
946733,BUF,ATL
554200,JFK,BTV
811412,SFO,JFK
68270,BWI,ALB
161492,LGA,JAX
67138,RDU,MDW
737822,CLT,ILM
220665,HNL,LAX
479262,BOS,SAN
25350,SNA,LAS
885774,IAD,MDW
874351,SNA,PHX
748193,LGA,CLT
371651,FLL,BWI
1029338,DTW,SRQ
630348,LAX,LAS
35700,ELP,LAS
97542,OMA,SAN
932119,OMA,DEN
951916,DAY,ATL
376524,KOA,HNL
852984,CLT,LGA
675019,BWI,MDW
966588,SAN,SJC
442978,EWR,MSP
583451,IAH,PBI
155997,OMA,CVG
385868,LAW,DFW
316310,LGA,CVG
444798,BDL,MSP
607253,IAD,MDW
38000,SMF,LAS
13645,MDW,FLL
889594,MHT,MCO
175914,SLC,PIH
867192,LAS,JFK
163290,GSO,ATL
134589,IAD,SAT
360600,BUF,ATL
441039,LAN,DTW
556289,JFK,LAS
684801,BNA,PHX
744936,DEN,COD
548589,SAN,BOS
55915,MAF,DAL
40362,OAK,DEN
200385,SEA,LAX
967550,DFW,ACT
858711,PHX,CLT
519207,BNA,MIA
670004,LAS,SFO
274216,CLT,PHL
1033598,MSP,ATW
495031,DCA,DFW
484799,DFW,MSP
228375,ICT,DEN
931605,MLB,ATL
763814,CVG,SAV
869882,ORD,PHX
447050,MDW,DTW
315372,SNA,SLC
232953,MCI,DEN
660000,MCO,BWI
195407,LAX,OXR
230878,PHL,DEN
948839,BOS,TPA
972679,XNA,DFW
695883,ONT,MRY
646377,BWI,MHT
349469,PHX,DEN
965401,LAX,LAS
943345,ATL,LAS
189881,BZN,ORD
816534,ORD,BUF
635013,SAT,DAL
547353,PBI,JFK
960788,HNL,KOA
398001,SAV,DFW
264027,CLT,DFW
555238,JFK,IAD
171026,ABQ,SLC
595466,ATL,PHL
162079,ATW,CVG
400580,ORD,BMI
897824,EWR,ATL
852932,CLT,DCA
862643,PVD,CLT
43578,MDW,MCI
474147,DTW,LEX
254580,LAS,IAD
117360,IAH,OMA
765940,ASE,LAX
535348,SEA,ORD
279582,LAS,CMH
693802,PHL,PVD
642800,BUR,PHX
824830,SFO,SEA
111675,IAH,BHM
988644,CMH,ORD
820967,DTW,ORD
308047,MSP,SLC
462116,DTW,CVG
190168,SLC,BIL
505509,ORD,SFO
417282,BOS,JFK
26615,HOU,PHX
24283,OAK,RNO
481579,RIC,DFW
816138,PHL,LAX
558988,MCO,HPN
532154,LIH,HNL
799131,SEA,PDX
485450,DFW,JFK
29121,AUS,HOU
1010369,DTW,BOS
613625,DTW,MDW
627214,HOU,CRP
460775,BTV,DTW
477998,JFK,SFO
863470,LGA,DCA
53958,RDU,BNA
893775,ATL,PBI
684622,ALB,MCO
610962,MCI,DEN
423059,MSP,PHX
886954,ONT,PHX
947319,ATL,SWF
203529,LAX,SAT
926634,PVD,ATL
98406,MSY,RDU
880173,ORF,CLT
130443,PHX,TEX
1012963,IND,MSP
659261,HOU,ABQ
509335,OAK,DFW
402027,ORD,TUL
1018775,SEA,HNL
40416,OAK,ONT
746485,IAD,BDL
201964,FWA,ORD
559273,FLL,LGA
491258,MIA,ORD
323331,OKC,ATL
236396,ORD,DCA
820840,SAN,DEN
430382,DTW,MCO
884819,AUS,ELP
572698,AUS,IAH
886195,LAX,SJC
371072,LGA,CAK
620965,LAS,OMA
225088,DEN,STL
347863,STL,DEN
264977,PIT,PHL
1013424,LGA,DTW
926615,ATL,MOB
591242,LAX,BDL
28558,SFO,LAX
927020,LGA,CAE
799159,MSN,ORD
326796,DTW,ATL
694457,SJC,SAN
135204,HNL,KOA
1005415,DCA,MEM
114983,IAH,BTR
809287,RNO,SFO
212450,LAX,FAT
1007388,DTW,DCA
450369,MSP,SAT
199245,RAP,DEN
607285,ISP,MCO
63019,MHT,MDW
1047337,SDF,MEM
241201,IAD,ABQ
977899,DFW,XNA
638650,SJC,SNA
886146,LAX,OAK
669232,CMH,MDW
605957,SEA,SJC
41619,TPA,BNA
948813,ATL,TPA
58349,DEN,HOU
822124,LGA,DEN
953981,ATL,MKE
1040772,MSP,LAN
116518,MSP,EWR
942237,BWI,BOS
633556,LAX,AUS
607132,HOU,BWI
272311,PHX,CLT
776540,SFO,FAT
394300,DFW,EVV
735763,FAT,PHX
918269,ATL,DHN
34742,STL,MDW
236982,DCA,ORD
326204,DCA,JAN
659309,HOU,DAL
422202,CLT,LGA
390416,PIT,DFW
750041,JFK,BOS
135223,IAD,ATL
806420,LGB,SLC
756146,PIT,CVG
83766,TUS,SAN
627237,HOU,HRL
991706,BDL,ORD
583586,IND,IAH
50572,MHT,MCO
768598,RDD,SFO
209800,DRO,DEN
948465,PHF,ATL
566891,SAT,IAH
325903,ATL,TRI
763843,ATL,CVG
394234,DFW,DSM
297160,OAK,PDX
737907,DSM,PHX
941378,TPA,BWI
43443,MCO,PHL
432561,MSP,LGA
668743,AMA,DEN
115395,IAH,TLH
209482,MRY,SFO
308393,FLL,JFK
779618,SFO,MOD
153687,LGA,BHM
40766,PHX,LAS
720896,AEX,IAH
505840,DFW,DEN
283425,MCO,PHX
287948,SNA,PHX
563481,IAH,JFK
397966,GRK,DFW
937952,SNA,DEN
960129,HNL,OGG
344618,ATL,JAN
325680,ATL,EWN
276383,RIC,PHL
873817,MYR,CLT
1014725,MSP,PDX
905285,HOU,ATL
474706,MGM,MEM
464686,IND,MCI
262622,TPA,PHL
782676,MRY,SFO
446608,MDW,MSP
294885,ONT,PHX
416005,CMH,BOS
729525,ORD,BHM
551005,FLL,IAD
697551,ABQ,SMF
738245,PHX,LGB
509004,ORD,EWR
539696,ONT,SEA
463083,MSP,RST
1029993,MSP,SAT
220973,SJC,DEN
4748,PHL,PIT
328098,SYR,ATL
534661,PDX,OAK
914817,TUL,CVG
732039,CLT,ATL
406378,PIA,ORD
503347,LAX,FLL
500810,IND,DFW
237817,AUS,SFO
695061,EWR,ROC
1012083,MEM,MSP
20542,MDW,LAS
938385,DEN,LAS
602070,CVG,DEN
14236,PHL,RDU
668055,SAN,SMF
263223,LAX,PHX
824557,DEN,SAN
312615,ATL,JAX
870171,PHX,PHL
231036,BWI,DEN
218252,ORD,CLT
1025802,MSP,BOI
548364,JFK,PIT
69692,MDW,FLL
199806,SAN,LAX
922170,ATL,GPT
